id,question,user,position,answer,,AvgUserPos,AvgQuestPos,RoundPos
2678,1735,1,78,whiskey rebellion,,97.0,73.0,80.0
2679,1735,71,61,Whisky Rebellion,,82.0,73.0,60.0
2680,1735,243,-32,bleeding kansas,,76.0,73.0,-30.0
2682,1739,98,64,washington,,102.0,52.0,60.0
2683,1739,3,64,washington,,85.0,52.0,60.0
2684,1739,243,19,washington,,76.0,52.0,20.0
2685,1739,64,59,george washington,,98.0,52.0,60.0
2686,1747,18,83,king philip's war,,91.0,64.0,80.0
2687,1747,52,14,king philips war,,34.0,64.0,10.0
2689,1747,73,85,King Philip's War,,92.0,64.0,90.0
2690,1747,0,27,king philip's war,,80.0,64.0,30.0
2691,1747,29,-85,Cook`s Rebellion,,105.0,64.0,-90.0
2692,1747,22,-76,Pequot war,,66.0,64.0,-80.0
2693,1747,3,46,king philip's war,,85.0,64.0,50.0
2694,1747,26,-85,metacomets war,,94.0,64.0,-90.0
2696,1747,115,85,king phillips war,,99.0,64.0,90.0
2697,1747,31,51,king philip's war,,98.0,64.0,50.0
2698,1748,28,43,haymarket riot,,80.0,89.0,40.0
2699,1748,71,76,Haymarket Square ,,82.0,89.0,80.0
2700,1748,62,99,haymarket square,,84.0,89.0,100.0
2701,1748,98,105,haymarket square,,102.0,89.0,110.0
2703,1748,64,109,haymarket square,,98.0,89.0,110.0
2704,1748,47,104,haymarket square,,100.0,89.0,100.0
2705,1760,51,108,tammany hall,,89.0,107.0,110.0
2706,1760,53,113,Tamany Hall,,104.0,107.0,110.0
2707,1760,60,109,tammany hall,,85.0,107.0,110.0
2708,1760,29,-113,Wall Street,,105.0,107.0,-110.0
2710,1760,37,111,tammany hall,,108.0,107.0,110.0
2711,1760,131,-76,potlatch,,99.0,107.0,-80.0
2712,1760,98,112,tammany hall,,102.0,107.0,110.0
2713,1760,142,112,tammany hall,,103.0,107.0,110.0
2714,1762,14,129,cleveland,,84.0,90.0,130.0
2715,1762,24,129,cleveland,,85.0,90.0,130.0
2717,1762,28,59,cleveland,,80.0,90.0,60.0
2718,1762,60,81,cleveland,,85.0,90.0,80.0
2719,1762,71,81,Cleveland,,82.0,90.0,80.0
2720,1762,29,-129,Jefferson,,105.0,90.0,-130.0
2721,1762,0,50,cleveland,,80.0,90.0,50.0
2722,1762,247,129,grover cleveland,,106.0,90.0,130.0
2724,1762,1,-78,mckinley,,97.0,90.0,-80.0
2725,1762,42,76,cleveland,,81.0,90.0,80.0
2726,1762,47,129,grover cleveland,,100.0,90.0,130.0
2727,1762,9,-12,  ,,83.0,90.0,-10.0
2728,1764,64,78,green mountain boys,,98.0,78.0,80.0
2729,1771,30,64,Wilmot Proviso,,86.0,61.0,60.0
2731,1771,0,56,wilmot proviso,,80.0,61.0,60.0
2732,1771,164,-62,14th,,93.0,61.0,-60.0
2733,100083,19,69,the killers,,104.0,107.0,70.0
2734,100083,14,82,The Killers,,84.0,107.0,80.0
2735,100083,64,149,the killers,,98.0,107.0,150.0
2736,100083,47,127,the killers,,100.0,107.0,130.0
2738,1786,10,48,king philip's war,,81.0,57.0,50.0
2739,1786,43,62,king phillip's war,,92.0,57.0,60.0
2740,1786,1,42,king phillip's war,,97.0,57.0,40.0
2741,1786,89,54,king philip's war,,100.0,57.0,50.0
2742,1786,242,-81,Metacomet's war,,85.0,57.0,-80.0
2743,1788,18,-71,glass-steagall,,91.0,55.0,-70.0
2745,1788,245,-37,sherman act,,90.0,55.0,-40.0
2746,1788,31,-57,sherman antitrust act,,98.0,55.0,-60.0
2747,1802,23,24,abraham lincoln,,58.0,75.0,20.0
2748,1802,29,93,Lincoln,,105.0,75.0,90.0
2749,1802,43,88,lincoln,,92.0,75.0,90.0
2750,1802,47,93,abraham lincoln,,100.0,75.0,90.0
2752,1803,113,101,Marion,,88.0,98.0,100.0
2753,1803,19,101,marion,,104.0,98.0,100.0
2754,1803,18,97,marion,,91.0,98.0,100.0
2755,1803,14,96,Marion,,84.0,98.0,100.0
2756,1803,98,101,marion,,102.0,98.0,100.0
2757,1803,3,94,marion,,85.0,98.0,90.0
2759,1813,243,-60,gettysburg,,76.0,60.0,-60.0
2760,1817,3,-91,falk,,85.0,91.0,-90.0
2761,1821,18,12,clay,,91.0,54.0,10.0
2762,1821,73,64,Henry Clay,,92.0,54.0,60.0
2763,1821,43,78,clay,,92.0,54.0,80.0
2764,1821,128,-60,Calhoun,,98.0,54.0,-60.0
2766,1823,51,77,benjamin harrison,,89.0,65.0,80.0
2767,1823,71,81,Benjamin Harrison,,82.0,65.0,80.0
2768,1823,60,-57,hayes,,85.0,65.0,-60.0
2769,1823,14,-44,Cleveland,,84.0,65.0,-40.0
2770,1824,9,85,Green Mountain Boys,,83.0,85.0,90.0
2771,1842,51,94,whiskey rebellion,,89.0,98.0,90.0
2773,1842,14,101,Whiskey Rebellion,,84.0,98.0,100.0
2774,1842,73,100,whiskey rebellion,,92.0,98.0,100.0
2775,1850,71,105,Greeley,,82.0,88.0,110.0
2776,1850,1,-54,hearst,,97.0,88.0,-50.0
2777,1850,43,-105,hearst,,92.0,88.0,-110.0
2778,1860,28,87,wilmot proviso,,80.0,71.0,90.0
2780,1860,3,-38,era,,85.0,71.0,-40.0
2781,1860,50,87,wilmot proviso,,100.0,71.0,90.0
2782,1860,243,-70,amendment,,76.0,71.0,-70.0
2783,109537,64,122,the rape of the lock,,98.0,122.0,120.0
2784,1866,51,87,burr,,89.0,71.0,90.0
2785,1866,44,87,burr,,103.0,71.0,90.0
2787,1866,179,-14,Wolfe,,80.0,71.0,-10.0
2788,1866,24,87,burr,,85.0,71.0,90.0
2789,1866,58,77,burr,,88.0,71.0,80.0
2790,1866,244,-14,Wolfe,,60.0,71.0,-10.0
2791,1866,70,86,aaron burr,,101.0,71.0,90.0
2792,1866,60,82,burr,,85.0,71.0,80.0
2794,1866,80,87,aaron burr,,75.0,71.0,90.0
2795,1866,3,87,burr,,85.0,71.0,90.0
2796,1866,243,87,burr,,76.0,71.0,90.0
2797,1866,148,87,burr,,103.0,71.0,90.0
2798,1866,41,-68,marshall,,82.0,71.0,-70.0
2799,1866,39,-33,Wolfe,,105.0,71.0,-30.0
2801,1866,99,87,aaron burr,,112.0,71.0,90.0
2802,1911,23,60,cleveland,,58.0,71.0,60.0
2803,1911,33,76,cleveland,,78.0,71.0,80.0
2804,1911,62,-74,roosevelt,,84.0,71.0,-70.0
2805,1911,22,34,cleveland,,66.0,71.0,30.0
2806,1911,164,-96,garfield,,93.0,71.0,-100.0
2808,1911,242,88,cleveland,,85.0,71.0,90.0
2809,100241,71,145,Lincoln,,82.0,145.0,150.0
2810,100241,115,145,lincoln,,99.0,145.0,150.0
2811,100241,64,145,lincoln,,98.0,145.0,150.0
2812,100252,14,117,Blake,,84.0,117.0,120.0
2813,1951,71,108,Arthur,,82.0,108.0,110.0
2815,100256,18,88,hopper,,91.0,131.0,90.0
2816,100256,9,145,hopper,,83.0,131.0,150.0
2817,100256,1,145,hopper,,97.0,131.0,150.0
2818,100256,43,145,hopper,,92.0,131.0,150.0
2819,1982,14,86,Maggie: A girl of the streets,,84.0,91.0,90.0
2820,1982,20,-96,roxanne,,95.0,91.0,-100.0
2822,1985,9,-33,shays,,83.0,59.0,-30.0
2823,1985,93,64,whiskey rebellion,,64.0,59.0,60.0
2824,1985,20,81,whiskey rebellion,,95.0,59.0,80.0
2825,1988,3,96,clayton,,85.0,96.0,100.0
2826,2000,9,-83,douglas,,83.0,94.0,-80.0
2827,2000,43,-105,tyler,,92.0,94.0,-110.0
2829,123365,28,144,heaney,,80.0,103.0,140.0
2830,123365,20,133,heaney,,95.0,103.0,130.0
2831,123365,73,49,Heaney,,92.0,103.0,50.0
2832,123365,33,85,Heaney,,78.0,103.0,90.0
2833,2033,23,-95,whiskey,,58.0,97.0,-100.0
2834,2033,24,93,whiskey rebellion,,85.0,97.0,90.0
2836,2033,98,99,whiskey rebellion,,102.0,97.0,100.0
2837,2033,31,101,whiskey rebellion,,98.0,97.0,100.0
2838,2043,19,-113,garrison,,104.0,133.0,-110.0
2839,2043,24,-89,douglas,,85.0,133.0,-90.0
2840,2043,10,164,greeley,,81.0,133.0,160.0
2841,2043,42,164,greeley,,81.0,133.0,160.0
2843,2077,23,117,wilmot proviso,,58.0,105.0,120.0
2844,2077,248,72,wilmont proviso,,65.0,105.0,70.0
2845,2077,60,94,wilmot proviso,,85.0,105.0,90.0
2846,2077,10,107,wilmot proviso,,81.0,105.0,110.0
2847,2077,42,117,wilmot,,81.0,105.0,120.0
2848,2077,1,122,wilmot proviso,,97.0,105.0,120.0
2850,2079,23,-58,madison,,58.0,97.0,-60.0
2851,2079,60,63,monroe,,85.0,97.0,60.0
2852,2079,10,97,monroe,,81.0,97.0,100.0
2853,2079,42,116,monroe,,81.0,97.0,120.0
2854,2079,46,124,monroe,,69.0,97.0,120.0
2855,2079,243,121,monroe,,76.0,97.0,120.0
2857,2089,23,-70,taylor,,58.0,106.0,-70.0
2858,2089,43,-114,douglas,,92.0,106.0,-110.0
2859,2089,3,124,benton,,85.0,106.0,120.0
2860,2089,243,-113,breckenridge,,76.0,106.0,-110.0
2861,2089,42,110,benton,,81.0,106.0,110.0
2862,2090,19,-127,chase,,104.0,102.0,-130.0
2864,2090,52,22,taney,,34.0,102.0,20.0
2865,2090,33,113,Taney,,78.0,102.0,110.0
2866,2090,248,-61,biddle,,65.0,102.0,-60.0
2867,2090,58,99,taney,,88.0,102.0,100.0
2868,2090,183,134,taney,,88.0,102.0,130.0
2869,2090,244,86, taney,,60.0,102.0,90.0
2871,2090,91,-41,berrien,,71.0,102.0,-40.0
2872,2090,114,134,taney,,86.0,102.0,130.0
2873,2090,4,134,taney,,103.0,102.0,130.0
2874,2090,107,-134,Williams,,98.0,102.0,-130.0
2875,2090,27,-62,hay,,100.0,102.0,-60.0
2876,2090,242,133,Tanet,,85.0,102.0,130.0
2878,2090,94,-72,Berrien,,96.0,102.0,-70.0
2879,2090,168,-134,marshall,,100.0,102.0,-130.0
2880,2090,42,118,taney,,81.0,102.0,120.0
2881,2090,3,104,taney,,85.0,102.0,100.0
2882,2090,95,127,tanry,,112.0,102.0,130.0
2883,2110,182,-107, polk,,96.0,102.0,-110.0
2885,2110,30,124,Pierce,,86.0,102.0,120.0
2886,2110,73,118,Franklin Pierce,,92.0,102.0,120.0
2887,2110,60,104,pierce,,85.0,102.0,100.0
2888,2110,71,-81,Buchanan,,82.0,102.0,-80.0
2889,2110,29,-65,Polk,,105.0,102.0,-70.0
2890,2110,116,-84,adams,,84.0,102.0,-80.0
2892,2110,1,-86,polk,,97.0,102.0,-90.0
2893,2110,43,-101,lincoln,,92.0,102.0,-100.0
2894,2110,243,-124,fillmore,,76.0,102.0,-120.0
2895,2110,128,-124,Polk,,98.0,102.0,-120.0
2896,2119,51,93,haymarket square riot,,89.0,51.0,90.0
2897,2119,24,-12,gettysburg,,85.0,51.0,-10.0
2899,2119,42,47,haymarket square riot,,81.0,51.0,50.0
2900,2139,19,165,clay,,104.0,164.0,170.0
2901,2139,20,148,clay,,95.0,164.0,150.0
2902,2139,33,180,Clay,,78.0,164.0,180.0
2903,2147,9,33,Whiskey Rebellion,,83.0,47.0,30.0
2904,2147,71,61,Whiskey Rebellion,,82.0,47.0,60.0
2906,2158,244,-105,Tameny,,60.0,103.0,-110.0
2907,2158,89,107,tammany hall,,100.0,103.0,110.0
2908,2158,9,132,tamany hall,,83.0,103.0,130.0
2909,2158,1,97,tammany hall,,97.0,103.0,100.0
2910,2158,122,96,tameny,,89.0,103.0,100.0
2911,2158,243,58,tammany hall,,76.0,103.0,60.0
2913,2158,31,-123,robber barons,,98.0,103.0,-120.0
2914,5822,9,91,cymbeline,,83.0,90.0,90.0
2915,5822,64,91,cymbeline,,98.0,90.0,90.0
2916,5822,1,-91,s,,97.0,90.0,-90.0
2917,5822,3,88,cymbeline,,85.0,90.0,90.0
2918,100479,14,68,Georgia,,84.0,68.0,70.0
2920,2192,18,-79,arhtur,,91.0,87.0,-80.0
2921,2192,20,94,arthur,,95.0,87.0,90.0
2922,2193,54,102,taney,,93.0,80.0,100.0
2923,2193,21,89,Taney,,81.0,80.0,90.0
2924,2193,24,102,taney,,85.0,80.0,100.0
2925,2193,49,102,Taney,,97.0,80.0,100.0
2927,2193,89,95,taney,,100.0,80.0,100.0
2928,2193,34,-38,jackson,,77.0,80.0,-40.0
2929,2193,28,71,taney,,80.0,80.0,70.0
2930,2193,70,88,Taney,,101.0,80.0,90.0
2931,2193,60,-69,chase,,85.0,80.0,-70.0
2932,2193,11,86,taney,,89.0,80.0,90.0
2934,2193,62,-49,jackson,,84.0,80.0,-50.0
2935,2193,79,-102,marshall,,73.0,80.0,-100.0
2936,2193,112,50,tawney,,76.0,80.0,50.0
2937,2193,233,102,taney,,106.0,80.0,100.0
2938,2193,245,82,Tamney,,90.0,80.0,80.0
2939,2193,38,-45,Andrew Jackson,,90.0,80.0,-50.0
2941,2193,66,102,Taney,,105.0,80.0,100.0
2942,2193,121,-59,calhoun,,106.0,80.0,-60.0
2943,2206,98,102,clay,,102.0,63.0,100.0
2944,2206,42,65,clay,,81.0,63.0,70.0
2945,2206,10,-19,lincoln,,81.0,63.0,-20.0
2946,2206,46,42,clay,,69.0,63.0,40.0
2948,2206,243,89,clay,,76.0,63.0,90.0
2949,2212,189,68, blaine,,94.0,85.0,70.0
2950,2212,113,99,Blaine,,88.0,85.0,100.0
2951,2212,19,70,blaine,,104.0,85.0,70.0
2952,2212,14,92,Blaine,,84.0,85.0,90.0
2953,2212,17,98,blaine,,91.0,85.0,100.0
2955,2225,18,121,greeley,,91.0,119.0,120.0
2956,2225,9,116,Greely,,83.0,119.0,120.0
2957,2230,23,-64,dorr,,58.0,96.0,-60.0
2958,2230,9,106,burr,,83.0,96.0,110.0
2959,2230,248,106,burr,,65.0,96.0,110.0
2960,2230,59,105,burr,,92.0,96.0,110.0
2962,2230,11,99,burr,,89.0,96.0,100.0
2963,2230,132,-99,John Adams,,102.0,96.0,-100.0
2964,2230,28,100,aaron burr,,80.0,96.0,100.0
2965,2230,29,-106,Lafayette,,105.0,96.0,-110.0
2966,2230,34,95,burr,,77.0,96.0,100.0
2967,2230,14,-87,Davis,,84.0,96.0,-90.0
2969,2230,43,-91,arnold,,92.0,96.0,-90.0
2970,2230,60,94,burr,,85.0,96.0,90.0
2971,2230,57,-88,Arnold,,99.0,96.0,-90.0
2972,2230,33,106,Aaron Burr,,78.0,96.0,110.0
2973,2230,249,106,Aaron Burr,,87.0,96.0,110.0
2974,2230,73,106,Aaron Burr,,92.0,96.0,110.0
2976,2230,42,106,burr,,81.0,96.0,110.0
2977,2230,27,-106,shaw,,100.0,96.0,-110.0
2978,2230,242,95,burr,,85.0,96.0,100.0
2979,2230,48,106,Burr,,93.0,96.0,110.0
2980,2230,101,-45,franklin,,84.0,96.0,-50.0
2981,2230,31,98,burr,,98.0,96.0,100.0
2983,2230,50,-98,madison,,100.0,96.0,-100.0
2984,2230,94,99,Burr,,96.0,96.0,100.0
2985,2235,248,-18,birney,,65.0,78.0,-20.0
2986,2235,23,-48,calhoun,,58.0,78.0,-50.0
2987,2235,9,122,cass,,83.0,78.0,120.0
2988,2235,3,122,cass,,85.0,78.0,120.0
2990,2260,28,86,clay,,80.0,75.0,90.0
2991,2260,9,59, Henry Clay,,83.0,75.0,60.0
2992,2260,47,112,henry clay,,100.0,75.0,110.0
2993,2260,3,42,clay,,85.0,75.0,40.0
2994,2274,52,-20,juarez,,34.0,60.0,-20.0
2995,2274,51,95,blaine,,89.0,60.0,100.0
2997,2274,128,29,Blaine,,98.0,60.0,30.0
2998,2274,31,-76,conkling,,98.0,60.0,-80.0
2999,2274,31,81,blaine,,98.0,60.0,80.0
3000,2277,62,-51,sherman antitrust act,,84.0,51.0,-50.0
3001,2285,9,105,jay treaty,,83.0,105.0,110.0
3002,2289,248,42,whiskey rebellion,,65.0,80.0,40.0
3004,2289,62,117,whiskey rebellion,,84.0,80.0,120.0
3005,2298,54,106,king philip's war,,93.0,91.0,110.0
3006,2298,51,106,metacomet's war,,89.0,91.0,110.0
3007,2298,248,-92,wampanoag war,,65.0,91.0,-90.0
3008,2298,14,-64,Shay's Rebellion,,84.0,91.0,-60.0
3009,2298,24,97,king phillip's war,,85.0,91.0,100.0
3011,2298,42,-72,dorr's rebellion,,81.0,91.0,-70.0
3012,2298,122,98,king philips war,,89.0,91.0,100.0
3013,2340,18,63,tammany hall,,91.0,61.0,60.0
3014,2340,14,-41,Masons,,84.0,61.0,-40.0
3015,2340,52,7,tammany hall,,34.0,61.0,10.0
3016,2340,9,43,tammany hall,,83.0,61.0,40.0
3018,2340,73,88,Tammany Hall,,92.0,61.0,90.0
3019,2340,33,84,Tammany Hall,,78.0,61.0,80.0
3020,2340,70,67,tammany hall,,101.0,61.0,70.0
3021,2340,49,92,Tammany Hall,,97.0,61.0,90.0
3022,2340,58,64,tammany hall,,88.0,61.0,60.0
3023,2340,30,44,Tammany Hall,,86.0,61.0,40.0
3025,2340,92,99,tammany hall,,104.0,61.0,100.0
3026,2340,112,40,tammany hall,,76.0,61.0,40.0
3027,2350,30,110,Maine,,86.0,82.0,110.0
3028,2350,248,26,maine,,65.0,82.0,30.0
3029,2350,24,52,maine,,85.0,82.0,50.0
3030,2350,14,118,Maine,,84.0,82.0,120.0
3032,2350,60,55,maine,,85.0,82.0,60.0
3033,2350,42,68,maine,,81.0,82.0,70.0
3034,2350,164,-126,connecticut,,93.0,82.0,-130.0
3035,2350,50,104,maine,,100.0,82.0,100.0
3036,2350,243,53,maine,,76.0,82.0,50.0
3037,2350,122,-105,georgia,,89.0,82.0,-110.0
3039,2356,62,-55,wilson,,84.0,55.0,-60.0
3040,2359,52,-71,van buren,,34.0,92.0,-70.0
3041,2359,248,113,greely,,65.0,92.0,110.0
3042,2359,23,-100,stevens,,58.0,92.0,-100.0
3043,2359,28,128,greeley,,80.0,92.0,130.0
3044,2359,14,-28,Sumner,,84.0,92.0,-30.0
3046,2359,71,131,Greeley,,82.0,92.0,130.0
3047,2359,243,76,greeley,,76.0,92.0,80.0
3048,5856,18,78,tale of two cities,,91.0,91.0,80.0
3049,5856,22,86,tale of two cities,,66.0,91.0,90.0
3050,5856,32,42,a tale of two cities,,25.0,91.0,40.0
3051,5856,33,85,A Tale of Two Cities,,78.0,91.0,90.0
3053,5856,28,100,tale of two cities,,80.0,91.0,100.0
3054,5856,11,100,a tale of two cities,,89.0,91.0,100.0
3055,5856,37,86,a tale of two cities,,108.0,91.0,90.0
3056,5856,29,88,A Tale of Two Cities,,105.0,91.0,90.0
3057,5856,112,92,tale of two cities,,76.0,91.0,90.0
3058,5856,96,89,tale of two cities,,88.0,91.0,90.0
3060,5856,233,97,tale of two cities,,106.0,91.0,100.0
3061,5856,148,-100,The pickswick papers,,103.0,91.0,-100.0
3062,5856,122,100,tale of two cities,,89.0,91.0,100.0
3063,5856,15,59,tale of two cities,,94.0,91.0,60.0
3064,5856,135,100,Tale of Two Cities,,92.0,91.0,100.0
3065,5856,98,91,a tale of two cities,,102.0,91.0,90.0
3067,5856,48,100,tale of two cities,,93.0,91.0,100.0
3068,5856,65,100,Tale of two cities,,97.0,91.0,100.0
3069,5856,247,100,tale of two cities,,106.0,91.0,100.0
3070,5856,142,100,a tale of two cities,,103.0,91.0,100.0
3071,5856,94,100,A Tale of Two Cities,,96.0,91.0,100.0
3072,5856,50,100,tale of two cities,,100.0,91.0,100.0
3074,5856,50,100,a tale of two cities,,100.0,91.0,100.0
3075,5856,128,100,Tale of Two Cities,,98.0,91.0,100.0
3076,5856,99,90,tale of two cities,,112.0,91.0,90.0
3077,100687,18,122,henry III,,91.0,103.0,120.0
3078,100687,23,-65,wenceslaus,,58.0,103.0,-70.0
3079,100687,50,-122,harold,,100.0,103.0,-120.0
3081,100698,33,59,Mahfouz,,78.0,59.0,60.0
3082,2395,73,71,Themistocles,,92.0,60.0,70.0
3083,2395,28,-71,alcibiades,,80.0,60.0,-70.0
3084,2395,119,71,themistocles,,93.0,60.0,70.0
3085,2395,122,-34,perecles,,89.0,60.0,-30.0
3086,2395,243,-29,pericles,,76.0,60.0,-30.0
3088,2395,112,71,themistocles,,76.0,60.0,70.0
3089,2395,40,71,themistocles,,64.0,60.0,70.0
3090,2398,113,15,Hyksos,,88.0,24.0,20.0
3091,2398,18,52,hykso,,91.0,24.0,50.0
3092,2398,9,-29,pharohs,,83.0,24.0,-30.0
3093,2398,28,13,hyksos,,80.0,24.0,10.0
3095,2398,43,-45,hittite,,92.0,24.0,-50.0
3096,2398,42,10,hyksos,,81.0,24.0,10.0
3097,2398,40,22,hyksos,,64.0,24.0,20.0
3098,2398,251,9,hyksos,,45.0,24.0,10.0
3099,100706,73,117,cleveland,,92.0,117.0,120.0
3100,100706,111,116,Cleveland,,91.0,117.0,120.0
3102,100712,30,-111,Euler,,86.0,115.0,-110.0
3103,100712,9,-116,eurler,,83.0,115.0,-120.0
3104,100712,30,110,Euler characteristic,,86.0,115.0,110.0
3105,100712,3,116,euler characteristic,,85.0,115.0,120.0
3106,100712,122,121,euler characteristic,,89.0,115.0,120.0
3107,100714,44,121,sons and lovers,,103.0,111.0,120.0
3109,100714,13,123,sons and lovers,,86.0,111.0,120.0
3110,100714,3,39,sons and lovers,,85.0,111.0,40.0
3111,100714,80,114,sons and lovers,,75.0,111.0,110.0
3112,100714,27,122,sons and lovers,,100.0,111.0,120.0
3113,100714,6,123,sons and lovers,,66.0,111.0,120.0
3114,100714,123,119,sons and lovers,,101.0,111.0,120.0
3116,100714,115,123,sins and lovers,,99.0,111.0,120.0
3117,2413,252,-44,hyskos,,58.0,44.0,-40.0
3118,2420,252,70,cleisthenes,,58.0,70.0,70.0
3119,2422,252,79,aclibiades,,58.0,79.0,80.0
3120,2422,40,79,alcibiades,,64.0,79.0,80.0
3121,100729,52,103,red and the black,,34.0,103.0,100.0
3123,100731,9,123,guru nanak,,83.0,120.0,120.0
3124,100731,9,134,nanak,,83.0,120.0,130.0
3125,100731,28,133,guru nanak,,80.0,120.0,130.0
3126,100731,20,125,nanak,,95.0,120.0,130.0
3127,100731,14,-83,Siddhartha Gautama,,84.0,120.0,-80.0
3128,100735,23,72,fear and trembling,,58.0,74.0,70.0
3130,100735,80,76,fear and trembling,,75.0,74.0,80.0
3131,100741,21,61,entropy,,81.0,62.0,60.0
3132,100741,62,63,entropy,,84.0,62.0,60.0
3133,2440,252,44,cleisthenes,,58.0,44.0,40.0
3134,100745,18,89,war of the triple alliance,,91.0,123.0,90.0
3135,100745,23,83,triple alliance,,58.0,123.0,80.0
3137,100745,5,159,War of the Triple Alliance,,100.0,123.0,160.0
3138,100745,253,159,The War of the Triple Alliance,,104.0,123.0,160.0
3139,100745,130,-159,war of the pacific,,91.0,123.0,-160.0
3140,100745,115,-95,pacific,,99.0,123.0,-100.0
3141,100745,41,-115,war of the pacific,,82.0,123.0,-120.0
3142,100745,66,159,Triple alliance,,105.0,123.0,160.0
3144,100745,40,-90,war of the pacific,,64.0,123.0,-90.0
3145,2442,252,53,thebes,,58.0,67.0,50.0
3146,2442,62,105,thebes,,84.0,67.0,110.0
3147,2442,1,-105,troy,,97.0,67.0,-110.0
3148,2442,243,24,thebes,,76.0,67.0,20.0
3149,2442,242,50,Thebes,,85.0,67.0,50.0
3151,100749,42,-91,riboflavin,,81.0,91.0,-90.0
3152,100756,21,75,Thoth,,81.0,108.0,80.0
3153,100756,119,108,thoth,,93.0,108.0,110.0
3154,100756,31,124,thoth,,98.0,108.0,120.0
3155,100756,20,125,thoth,,95.0,108.0,130.0
3156,100758,10,-18,this is not hume,,81.0,18.0,-20.0
3158,2455,64,-86,acadians,,98.0,62.0,-90.0
3159,2455,40,69,hyksos,,64.0,62.0,70.0
3160,2455,3,31,hyksos,,85.0,62.0,30.0
3161,2456,252,-21,cicero,,58.0,21.0,-20.0
3162,100762,14,16,The Crying of Lot 49,,84.0,71.0,20.0
3163,100762,33,85,The Crying of Lot 49,,78.0,71.0,90.0
3165,100762,122,-113,gravity's rainbow,,89.0,71.0,-110.0
3166,100765,23,105,mozambique,,58.0,91.0,110.0
3167,100765,71,41,Mozambique,,82.0,91.0,40.0
3168,100765,10,105,mozambique,,81.0,91.0,110.0
3169,100765,70,105,mozambique,,101.0,91.0,110.0
3170,100765,114,-82,zimbabwe,,86.0,91.0,-80.0
3172,100765,4,105,mozambique,,103.0,91.0,110.0
3173,100765,6,105,mozambique,,66.0,91.0,110.0
3174,100765,50,-63,south africa,,100.0,91.0,-60.0
3175,100765,191,-105,Zimbabwe,,106.0,91.0,-110.0
3176,100769,9,94,room with a view,,83.0,103.0,90.0
3177,100769,10,50,a room with a view,,81.0,103.0,50.0
3179,100769,129,-124,howard's end,,102.0,103.0,-120.0
3180,100769,123,-124,a passage to india,,101.0,103.0,-120.0
3181,100769,72,-124,um,,103.0,103.0,-120.0
3182,2476,252,-81,mitanni,,58.0,69.0,-80.0
3183,2476,73,81,Hyksos,,92.0,69.0,80.0
3184,2476,1,81,hyksos,,97.0,69.0,80.0
3186,2476,3,56,hyksos,,85.0,69.0,60.0
3187,2476,243,-48,sea people,,76.0,69.0,-50.0
3188,100787,9,56,aorta,,83.0,56.0,60.0
3189,2487,24,-27,alcibiades,,85.0,61.0,-30.0
3190,2487,30,-85,Solon,,86.0,61.0,-90.0
3191,2487,73,-85,Solon,,92.0,61.0,-90.0
3193,2487,1,-85,solon,,97.0,61.0,-90.0
3194,2487,252,23,cleisthenes,,58.0,61.0,20.0
3195,100792,23,38,diffraction,,58.0,41.0,40.0
3196,100792,28,44,diffraction,,80.0,41.0,40.0
3197,2489,51,-86,lepidus,,89.0,72.0,-90.0
3198,2489,21,32,Battle of Actium,,81.0,72.0,30.0
3200,2489,233,78,actium,,106.0,72.0,80.0
3201,2489,70,65,actium,,101.0,72.0,70.0
3202,2489,180,75,Actium,,86.0,72.0,80.0
3203,2489,71,-86,Philippi,,82.0,72.0,-90.0
3204,2489,248,45,actium,,65.0,72.0,50.0
3205,2489,183,66,actium,,88.0,72.0,70.0
3207,2489,37,84,actium,,108.0,72.0,80.0
3208,2489,244,79,Actium,,60.0,72.0,80.0
3209,2489,1,79,actium,,97.0,72.0,80.0
3210,2489,118,73,actium,,89.0,72.0,70.0
3211,2489,131,-50,marathon,,99.0,72.0,-50.0
3212,2489,149,76,actium,,90.0,72.0,80.0
3214,2489,114,86,acteum,,86.0,72.0,90.0
3215,2489,101,-86,salamis,,84.0,72.0,-90.0
3216,2489,5,78,Actium,,100.0,72.0,80.0
3217,2489,254,63,Actium,,72.0,72.0,60.0
3218,2489,15,-85,salamis,,94.0,72.0,-90.0
3219,2489,242,71,actium,,85.0,72.0,70.0
3221,2489,168,76,actium,,100.0,72.0,80.0
3222,2489,172,-63,marathon,,87.0,72.0,-60.0
3223,2489,202,-86,Tripoli,,116.0,72.0,-90.0
3224,2489,251,34,actium,,45.0,72.0,30.0
3225,2489,140,86,Philippe,,95.0,72.0,90.0
3226,2489,128,-86,Marathon,,98.0,72.0,-90.0
3228,2493,113,39,Romulus,,88.0,60.0,40.0
3229,2493,23,48,romulus,,58.0,60.0,50.0
3230,2493,51,95,romulus,,89.0,60.0,100.0
3231,2493,33,73,Romulus,,78.0,60.0,70.0
3232,2493,40,37,romulus,,64.0,60.0,40.0
3233,2493,243,69,romulus,,76.0,60.0,70.0
3235,100798,93,46,le corbusier,,64.0,46.0,50.0
3236,2497,252,75,hittite,,58.0,70.0,80.0
3237,2497,28,-52,assyria,,80.0,70.0,-50.0
3238,2497,20,83,hittites,,95.0,70.0,80.0
3239,2499,113,95,Cleisthenes,,88.0,79.0,100.0
3240,2499,20,-71,solon,,95.0,79.0,-70.0
