id,question,user,position,answer
5205,3835,28,-75.0,benin
5206,3835,0,92.0,dahomey
5207,3835,79,-92.0,benin
5209,3835,4,92.0,dahomey
5210,3835,27,-92.0,gold coast
5211,3840,14,90.0,Taipeng rebellion
5212,102155,23,62.0,fermi
5213,102155,14,22.0,Fermi
5214,102155,73,28.0,fermi
5216,102157,19,67.0,denmark
5217,102157,23,-35.0,bavaria
5218,102157,20,64.0,denmark
5219,102157,0,40.0,denmark
5220,102157,123,-53.0,hungary
5221,102159,14,73.0,Defoe
5223,102165,9,81.0,as I lay dying
5224,102165,24,81.0,as i lay dying
5225,3870,113,63.0,Hitler
5226,3870,30,-126.0,Debs
5227,3870,18,-126.0,goebbels
5228,3870,0,108.0,hitler
5230,3870,22,-126.0,debs
5231,3870,1,101.0,hitler
5232,3870,243,-126.0,al capone
5233,3870,50,-126.0,C
5234,102179,42,53.0,a shropshire lad
5235,3879,98,-47.0,abassid
5237,3879,27,53.0,mali
5238,102184,30,65.0,Romania
5239,102184,19,61.0,romania
5240,102184,0,55.0,romania
5241,102184,9,-68.0,austria
5242,3884,52,4.0,meiji restoration
5244,3884,62,17.0,meiji restoration
5245,3884,43,70.0,meiji restoration
5246,11572,18,93.0,arendt
5247,11572,33,91.0,Arendt
5248,11572,10,93.0,arendt
5249,11572,60,93.0,arendt
5251,11572,145,29.0,arendt
5252,11572,72,-82.0,spinoza
5253,3909,19,50.0,nehru
5254,3909,23,13.0,nehru
5255,3909,30,79.0,Nehru
5256,3909,21,-52.0,gandhi
5258,3909,9,75.0,nehru
5259,3909,73,79.0,Nehru
5260,3909,72,57.0,nehru
5261,3909,60,91.0,nehru
5262,3909,62,57.0,nehru
5263,3914,28,52.0,war of the triple alliance
5265,102246,23,50.0,demeter
5266,102246,73,66.0,Demeter
5267,102246,43,61.0,demeter
5268,102248,10,79.0,courbet
5269,3949,52,13.0,taiping rebellion
5270,3949,71,65.0,Taiping Rebellion
5272,3949,33,95.0,Taiping Rebellion
5273,102272,73,41.0,liszt
5274,102272,28,70.0,liszt
5275,102277,64,-82.0,holbein
5276,102278,28,74.0,agni
5277,102278,71,-73.0,Indra
5279,102282,42,73.0,sickness unto death
5280,102282,31,-73.0,the sickness of life
5281,3982,19,79.0,mozambique
5282,3982,18,-92.0,s
5283,3982,113,75.0,Mozambique
5284,3982,24,87.0,mozambique
5286,3982,89,92.0,mozampique
5287,3982,60,-71.0,angola
5288,3982,33,61.0,Mozambique
5289,3982,59,-92.0,somalia
5290,3982,11,80.0,mozambique
5291,3982,58,-74.0,angola
5293,3982,91,74.0,mozambique
5294,3982,35,-67.0,philippins
5295,3982,31,84.0,mozambique
5296,3982,9,92.0,mozambique
5297,102292,42,83.0,tanizaki
5298,102292,27,-72.0,kawabata
5300,3997,33,13.0,Prague Spring
5301,3997,12,51.0,Prague Spring
5302,3997,164,-85.0,winter
5303,3997,62,85.0,prague spring
5304,3997,11,85.0,prague spring
5305,3997,1,59.0,prague spring
5307,3997,122,55.0,prague spring
5308,3997,243,14.0,prague spring
5309,102305,70,-69.0,playboy of the western world
5310,102305,10,62.0,juno and the paycock
5311,102305,134,69.0,Juno and the Paycock
5312,102305,135,-69.0,Ireland
5314,4012,113,88.0,Benito Juarez
5315,4012,14,74.0,Juarez
5316,4012,24,-84.0,diaz
5317,4012,28,41.0,juarez
5318,4012,33,75.0,Juarez
5319,4012,71,-52.0,Dias
5321,4012,29,-88.0,Diaz
5322,4012,10,44.0,benito juarez
5323,4012,243,82.0,juarez
5324,4012,50,-88.0,G
5325,4012,20,76.0,juarez
5326,4012,128,-74.0,Geronimo
5328,4019,24,-92.0,ashanti
5329,4019,56,92.0,dhomey
5330,4019,71,53.0,Dahomey
5331,4019,73,-92.0,Mombasa
5332,4019,9,-61.0,maori
5333,4019,10,92.0,dahomey
5335,4019,100,-92.0,kongo
5336,4019,9,92.0,dahomey
5337,4019,130,-92.0,songhai
5338,4019,148,92.0, Dahomey
5339,4024,44,-119.0,Battle of Panipat
5340,4024,51,-119.0,panipat
5342,4024,9,119.0,plassey
5343,4024,248,35.0,plassey
5344,4024,126,119.0,Plassey
5345,4024,10,49.0,plassey
5346,4024,78,-81.0,panipat
5347,4024,29,119.0,Battle of Plassey
5349,4024,101,-52.0,sepoy
5350,4024,42,93.0,plassey
5351,4024,242,64.0,plassey
5352,4024,121,-119.0,battle of jonah greenthal
5353,4024,50,-119.0,k
5354,4034,30,62.0,Waitangi
5356,4034,71,48.0,Waitangi
5357,4034,3,27.0,waitangi
5358,4034,243,-40.0,treaty of williamsburg
5359,102354,19,-145.0,tintoretto
5360,102354,71,-133.0,Mantanga
5361,102354,73,-145.0,Giotto
5363,102354,22,134.0,mantegna
5364,4051,19,-105.0,boxer rebellion
5365,4051,27,-138.0,boxer rebellion
5366,4061,77,79.0,plassey
5367,4061,59,-131.0,goa
5368,4061,134,101.0,Plassey
5370,4061,70,65.0,battle of plassey
5371,4061,63,78.0,plassey
5372,4061,46,-131.0,afe
5373,4061,57,128.0,Plassy
5374,4061,166,-131.0,Seringapatnam
5375,4061,201,78.0,Plassey
5377,4062,20,137.0,ghana
5378,102368,9,106.0,washington
5379,102368,73,161.0,George Washington
5380,102368,64,162.0,george washington
5381,102368,42,162.0,george washington
5382,102368,31,121.0,george washington
5384,4068,31,-57.0,scientology
5385,4073,19,73.0,war of the triple alliance
5386,4073,14,72.0,War of the Triple Alliance
5387,4073,42,79.0,war of the triple alliance
5388,4073,1,-79.0,pacific
5389,4076,113,-39.0,Timbuktu
5391,4076,24,-116.0,timbuktu
5392,4076,52,9.0,great zimbabwe
5393,4076,9,130.0,zimbabwe
5394,4076,59,-130.0,ethiopia
5395,4076,6,11.0,zimbabwe
5396,4076,58,-30.0,mohenjo-daro
5398,4076,60,71.0,great zimbabwe
5399,4076,0,123.0,great zimbabwe
5400,4076,29,-130.0,Pyramids
5401,4076,91,130.0,zimbabwe
5402,4076,7,-33.0,Mohenjo-Daro
5403,4076,79,130.0,zimbabwe
5405,4076,243,130.0,zimbabwe
5406,4076,63,-56.0,Athens
5407,4076,27,-51.0,athens
5408,4076,48,-130.0,ghana
5409,4076,50,-77.0,angkor wat
5410,4076,94,-130.0,Zambia
5412,102385,9,-176.0,giotto
5413,102385,24,-176.0,cellini
5414,102385,98,-140.0,donatello
5415,4082,53,21.0,Algeria
5416,4082,51,-113.0,malta
5417,4082,113,92.0,Algeria
5419,4082,24,92.0,algeria
5420,4082,6,85.0,algeria
5421,4082,71,62.0,Algeria
5422,4082,9,110.0,ALgeria
5423,4082,248,-70.0,saudi arabia
5424,4082,34,-97.0,french algeria
5426,4082,60,42.0,algeria
5427,4082,79,-95.0,sudan
5428,4082,43,-113.0,egypt
5429,4082,253,113.0,Algeria
5430,4082,243,113.0,algeria
5431,4082,42,-113.0,malta
5433,4082,242,-113.0,Cyprus
5434,4082,115,113.0,algeria
5435,4082,48,-113.0,malta
5436,4082,65,113.0,Algeria
5437,4082,94,-99.0,Cyprus
5438,4082,128,-113.0,Cyprus
5440,4090,320,133.0,Ghana
5441,4090,321,-35.0,abbasid
5442,4090,322,116.0,ghana
5443,4090,20,-64.0,mali
5444,4090,37,119.0,Ghana
5445,4090,323,-133.0,Zimbabwe
5447,4090,325,20.0,ghana
5448,4090,129,-131.0,mali
5449,4090,36,13.0,ghana
5450,4090,173,-9.0,n 
5451,4090,217,-133.0,ivory coast
5452,4090,43,-120.0,mali
5454,4090,327,-133.0,blah
5455,4090,207,94.0,ghana
5456,4090,328,-63.0,Mali
5457,4090,329,-122.0,mali
5458,4090,330,-133.0,Ivory Coast
5459,4090,331,-54.0,Songhai
5461,4090,332,101.0,ghana
5462,4090,333,-133.0,sierra leone
5463,4090,142,-126.0,mali
5464,4090,334,-63.0,Songhai
5465,4090,225,-133.0,Ivory Coast
5466,4090,335,2.0,Ghana
5468,4090,336,108.0,Ghana
5469,4090,337,-133.0,Morocco
5470,4090,86,125.0,Ghana
5471,4090,293,-101.0,Mali
5472,4090,188,-133.0,congo
5473,4095,21,128.0,Dahomey
5475,4095,72,-128.0,Ashanti
5476,4095,33,-128.0,Volta
5477,4095,136,-128.0,ashanti
5478,4095,7,128.0,Dahomey
5479,4095,80,-128.0,kingdom of kongo 
5480,4095,243,-128.0,songhai
5482,4095,39,-128.0,S
5483,4095,50,-128.0,mali
5484,4095,94,-101.0,Songhai
5485,4095,142,-128.0,ghana
5486,4107,113,-116.0,Whiskey Rebellion
5487,4107,28,111.0,rum rebellion
5489,109912,20,87.0,sorrows of young werther
5490,102424,9,148.0,watson and the shark
5491,102424,30,-148.0,The Shark Hunter
5492,102424,89,148.0,watson and the sharl
5493,102424,3,140.0,watson and the shark
5494,102424,47,129.0,watson and the shark
5496,4125,14,127.0,Nehru
5497,4125,53,-127.0,Gandhi
5498,4125,20,-62.0,mao
5499,4125,2,127.0,nehru
5500,4125,243,99.0,nehru
5501,4125,132,-60.0,Stalin
5503,4125,43,124.0,nehru
5504,102435,44,110.0,Wuthering Heights
5505,102435,112,107.0,wuthering heights
5506,102435,233,110.0,wuthering heights
5507,102435,22,108.0,wuthering heights
5508,102435,115,109.0,wuthering heights
5510,102435,89,110.0,wuthering heights
5511,102435,59,110.0,Wuthering Heights
5512,102435,35,110.0,wuthering heights
5513,102435,148,-110.0,Jane Eyre
5514,102435,28,42.0,wuthering heights
5515,102435,119,83.0,wuthering heights
5517,102435,39,94.0,Wuthering Heights
5518,102435,98,72.0,weuthering heights
5519,102435,88,69.0,Wuthering Heights
5520,102435,145,41.0,Wuthering Heights
5521,102435,26,109.0,Wuthering heights
5522,102435,50,110.0,Wuthering heights
5524,102440,338,-34.0,ben hur
5525,102440,13,82.0,anna karenina
5526,102440,259,90.0,anna karenina
5527,102440,147,81.0,Anna Karenina
5528,102440,116,76.0,Anna Karenina
5529,102440,153,83.0,anna karenina
5531,102440,119,82.0,anna karenina
5532,102440,143,83.0,Anna Kerinina
5533,102440,36,17.0,anna karenina
5534,102440,58,-77.0, 
5535,102440,154,59.0,anna karenina
5536,102440,217,63.0,anna karenina
5538,102440,62,77.0,anna karenina
5539,102440,136,85.0,anna karenina
5540,102440,199,75.0,anna karenina
5541,102440,85,15.0,anna karenina
5542,102440,114,81.0,anna karenina
5543,102440,80,65.0,anna karenina
5545,102440,172,84.0,Anna Karenina
5546,102440,110,81.0,anna karenina
5547,102440,304,-122.0,Peace and War
5548,102440,186,81.0,anna karennina
5549,102440,195,122.0,Anna Karenina
5550,102440,283,-122.0,The Brothers Karamazov
5552,102440,242,76.0,Anna Karenina
5553,102440,284,-122.0,war and peace
5554,102440,191,84.0,Anna Karenina
5555,102440,286,122.0,Anna karenina
5556,102440,150,72.0,Anna Karenina
5557,102440,40,81.0,anna karenina
5559,102440,209,-122.0,War and Peace
5560,102440,339,5.0,anna karenina
5561,102440,340,3.0,anna karenina
5562,102442,19,-90.0,schumann
5563,102442,30,55.0,Schubert
5564,102442,70,105.0,schubert
5566,102442,129,105.0,shubert
5567,102442,5,-105.0,mahler
5568,102442,27,-20.0,liszt
5569,102442,50,105.0,Schubert
5570,4140,117,117.0,plassey
5571,4140,1,-48.0,thames
5573,4140,27,-115.0,gallipoli
5574,4140,200,-117.0,seringapatam
5575,102447,23,78.0,poseidon
5576,102447,13,89.0,poseidon
5577,102447,30,-77.0,Neptune
5578,102447,20,88.0,poseidon
5580,102447,126,51.0,Poseidon
5581,102447,183,35.0,poseidon
5582,102447,18,39.0,poseidon
5583,102447,122,65.0,posidon
5584,102447,88,-105.0,hephaestus
5585,102447,4,79.0,poseidon
5587,102447,31,87.0,poseidon
5588,102447,64,99.0,poseidon
5589,102447,42,-25.0,hermes
5590,102447,47,13.0,poseidon
5591,102447,88,78.0,poseidon
5592,102447,99,123.0,poseidon
5594,102452,64,59.0,adams
5595,102452,122,59.0,adams
5596,102453,245,-73.0,Vishnu
5597,102453,47,55.0,shiva
5598,102453,98,-86.0,vishnu
5599,102453,64,55.0,shiva
5601,102464,30,19.0,Rosh Hashanah
5602,102464,64,67.0,rosh hashanah
5603,102464,47,108.0,rosh haoshannah
5604,102465,0,61.0,borges
5605,102465,116,87.0,borges
5606,4163,62,-52.0,teutonic knights
5608,102468,20,106.0,carthage
5609,102468,43,106.0,carthage
5610,4165,113,92.0,Kubla Khan
5611,4165,9,93.0,kubla khan
5612,4165,62,85.0,kublai khan
5613,4165,243,113.0,kublai khan
5615,102474,9,123.0,bryant
5616,102474,28,92.0,bryant 
5617,102474,73,123.0,William Cullen Bryant
5618,102474,42,92.0,bryant
5619,102474,47,20.0,william cullen bryant
5620,102475,42,57.0,brahms
5622,102477,43,124.0,long day's journey into night
5623,4177,9,59.0,jamaica
5624,4177,19,140.0,jamaica
5625,4177,3,156.0,jamaica
5626,4177,33,-111.0,Puerto Rico
5627,102483,22,72.0,cholesterol
5629,102483,73,-72.0,fat
5630,102483,111,72.0,cholesterol
5631,102483,247,72.0,cholesterol
5632,102483,88,72.0,cholesterol
5633,102483,47,72.0,cholesterol
5634,102484,51,84.0,raft of the medusa
5636,102486,24,59.0,middlemarch
5637,102486,62,51.0,middlemarch
5638,102486,64,38.0,middlemarch
5639,102486,14,38.0,Middlemarch
5640,4185,30,154.0,Tamerlane
5641,4185,23,16.0,tamerlane
5643,4185,200,-83.0,akbar
5644,4185,186,-154.0,a
5645,4185,341,48.0,timur
5646,4185,226,-103.0,Alexander the Great
5647,4185,48,154.0,Tamerlane
5648,4185,342,-154.0,King Tut
5650,4185,289,85.0,babur
5651,4185,344,17.0,Timur
5652,4185,164,-68.0,mansa musa
5653,4185,294,83.0,babur
5654,4185,169,60.0,Babur
5655,4185,243,21.0,tamerlane
5657,4185,163,10.0,Tamerlane
5658,102493,30,118.0,The Swing
5659,102493,21,125.0,the swing
5660,102493,22,44.0,the swing
5661,102493,73,77.0,The Swing
5662,102493,62,-50.0,birth of venus
5664,102493,122,90.0,happy accidents of the swing
5665,102493,50,120.0,The swing
5666,102499,9,27.0,romeo and juliet
5667,102499,18,64.0,romeo and juliet
5668,102499,17,85.0,romeo and juliet
5669,102502,51,117.0,hitler
5671,102502,20,-117.0, 
5672,102502,33,117.0,Hitler
5673,102502,73,117.0,Hitler
5674,102502,3,-89.0,brezhnev
5675,102502,89,-85.0,  stalin
5676,102502,122,117.0,hitler
5678,102503,28,69.0,sartre
5679,102503,46,-18.0,kant
5680,102503,122,-50.0,piaget
5681,102503,50,90.0,Sartr
5682,102507,18,126.0,strindberg
5683,102507,72,126.0,Strindberg
5685,102509,28,-102.0,crecy
5686,102509,43,-65.0,bosworth field
5687,102509,3,108.0,agincourt
5688,4207,113,94.0,Georgia
5689,4207,51,95.0,georgia
5690,4207,10,93.0,georgia
5692,4207,42,96.0,georgia
5693,4208,20,110.0,soccer war
5694,4209,113,-111.0,Nicaea
5695,4209,19,-114.0,nicea
5696,4209,248,-35.0,council of ephesus
5697,4209,24,114.0,chalcedon
5699,4209,35,-55.0,council of nicaea
5700,4209,59,-109.0,trent
5701,4209,243,-59.0,council of nicaea
5702,4209,130,-114.0,nicea
5703,102524,52,21.0,cleveland
5704,102524,53,-79.0,Roosevelt
5706,102524,245,-71.0,Roosevelt
5707,102524,3,47.0,cleveland
5708,102524,115,103.0,cleveland
5709,102524,130,112.0,cleveland
5710,102525,28,100.0,ruebens
5711,102525,98,103.0,reubens
5713,4222,18,46.0,golden horde
5714,4222,9,73.0,golden horde
5715,102531,23,-36.0,fichte
5716,102531,71,-54.0,Hegel
5717,102531,3,107.0,heidegger
5718,102531,15,-107.0,nietzche
5720,4228,24,55.0,sri lanka
5721,4228,243,63.0,sri lanka
5722,4228,31,-48.0,indonesia
5723,102536,54,111.0,soyinka
5724,102536,18,84.0,soyinka
5725,102536,30,-72.0,Fugard
5727,102538,23,51.0,catch 22
5728,102538,21,53.0,Catch-22
5729,102538,44,60.0,catch 22
5730,102538,13,35.0,catch-22
5731,102538,33,33.0,Catch-22
5732,102538,71,51.0,Catch 22
5734,102538,88,121.0,catch 22
5735,102538,42,31.0,catch 22
5736,102538,123,53.0,catch 22
5737,102538,50,56.0,Catch 22
5738,102538,130,95.0,catch-22
5739,102540,73,79.0,Monroe
5741,102540,19,76.0,monroe
5742,102540,3,81.0,monroe
5743,102540,31,86.0,monroe
5744,102542,0,56.0,entropy
5745,102542,30,117.0,entropy
5746,102542,27,-124.0,specific heat
5748,109933,64,103.0,mann
5749,109933,42,82.0,mann
5750,102545,21,108.0,Volpone
5751,102545,53,112.0,Volpone
5752,102545,122,-119.0,the alchemist
5753,102545,115,104.0,volpone
5755,4248,30,44.0,night of the long knives
5756,4248,113,71.0,Night of the Long Knives
5757,4248,71,113.0,Night of the Long Knives
5758,4248,14,-79.0,Bloody Sunday
5759,4248,24,-55.0,bloody sunday
5760,4248,9,137.0,night of the long knives
5762,4248,243,134.0,night of the long knives
5763,102560,64,109.0,school of athens
5764,102560,43,132.0,school of athens
5765,102567,20,116.0,kublai khan
5766,4269,113,120.0,Jamaica
5767,4269,24,45.0,jamaica
5769,4269,1,-120.0,bermuda
5770,4269,243,108.0,jamaica
5771,102574,23,44.0,wright
5772,102574,43,104.0,frank lloyd wright
5773,102574,3,89.0,wright
5774,102576,28,-65.0,carboxylic acid
5776,102579,9,115.0,noam chomsky
5777,102579,19,98.0,chomsky
5778,102579,27,115.0,chomsky
5779,102580,9,122.0,yom kippur
5780,102580,20,-122.0,isn't shofar used at more than one holiday?
5781,102580,14,-54.0,Passover
5783,102586,89,-57.0,xylem
5784,102586,9,93.0,phloem
5785,102586,91,-61.0,xylem
5786,102586,114,49.0,phloem
5787,102586,3,-60.0,xylem
5788,102586,80,-42.0,xylem
5790,102586,57,93.0,phloem
5791,102586,76,93.0,phloem
5792,102586,39,93.0,phloem
5793,102586,50,93.0,phloem
5794,102586,47,93.0,phloem
5795,102587,14,-48.0,Zoroastrianism
5797,102587,71,51.0,Jainism
5798,102587,59,67.0,jainism
5799,102587,89,-88.0,buddhism
5800,102587,37,46.0,jainism
5801,102587,233,61.0,jainism
5802,102587,64,88.0,jainism
5804,102587,66,62.0,jainism
5805,102588,16,63.0,cormac mccarthy
5806,102588,51,94.0,mccarthy
5807,102588,26,60.0,Mccarthy
5808,102588,22,58.0,mccarthy
5809,102588,250,95.0,mccarthy
5811,102588,72,42.0,McCarthy
5812,102588,104,39.0,mccarthy
5813,102588,203,-61.0,that guy I know
5814,102588,10,30.0,Mccarthy
5815,102588,183,81.0,mccarthy
5816,102588,247,65.0,Cormac Mcarthy
5818,102588,82,117.0,Cormac Macarthy
5819,102588,201,90.0,mccarthy
5820,102588,345,96.0,McCarthy
5821,102588,277,112.0,McCarthy
5822,102588,121,-117.0,johnson
5823,102588,188,-117.0,london
5825,102595,71,73.0,Benjamin Harrison
5826,4294,53,-20.0,Kongo
5827,4294,60,134.0,dahomey
5828,4294,11,91.0,dahomey
5829,4294,34,-134.0,kumba sileh
5830,4294,5,-134.0,ashante
5832,4296,9,-142.0,iande
5833,4296,20,142.0,allende
5834,4296,24,62.0,allende
5835,4296,30,143.0,Salvador Allende
5836,4296,243,-143.0,ayende
5837,102604,179,-13.0,Salamis
5839,102604,115,-95.0,salamis
5840,102604,96,63.0,actinum
5841,102604,49,67.0,Actium
5842,102604,250,95.0,actium
5843,102604,9,40.0,actium
5844,102604,28,59.0,actium
5846,102604,147,62.0,actium
5847,102604,135,-37.0,Lepanto
5848,102604,132,60.0,Actium
5849,102604,143,48.0,Actium
5850,102604,136,59.0,actium
5851,102604,122,-21.0,salamis
5853,102604,174,34.0,Actium
5854,102604,84,49.0,actium
5855,102604,108,-40.0,salamis
5856,4301,113,83.0,Timur
5857,4301,28,-65.0,babur
5858,4301,60,16.0,tamerlane
5860,4301,46,52.0,tamerlane
5861,4301,42,27.0,tamerlane
5862,109944,47,-120.0,ethers
5863,102613,19,-41.0,argentina
5864,102613,111,-71.0,Brazil
5865,102613,53,-42.0,Peru
5867,102613,125,-17.0,guatemala
5868,102613,13,-74.0,peru
5869,102613,52,29.0,chile
5870,102613,71,-76.0,Peru
5871,102613,129,88.0,chile
5872,102613,59,-57.0,Argentina
5874,102613,96,-70.0,mexico
5875,102613,132,71.0,Chile
5876,102613,62,69.0,chile
5877,102613,28,-42.0,brazil
5878,102613,112,66.0,chile
5879,102613,80,39.0,chile
5881,102613,43,78.0,chile
5882,102613,119,66.0,chile
5883,102613,4,89.0,chile
5884,102613,249,89.0,Chile
5885,102613,107,89.0,Chile
5886,102613,42,53.0,chile
5888,102613,102,-68.0,argentina
5889,102615,28,102.0,essay concerning human understanding
5890,102615,33,102.0,An Essay Concerning Human Understanding
5891,102615,10,102.0,essay concerning human understanding
5892,4312,53,24.0,Plassey
5893,4312,113,76.0,Plassey
5895,4312,24,76.0,plassey
5896,4312,6,49.0,plassey
5897,4312,56,118.0,plassey
5898,4312,72,92.0,Plassey
5899,4312,147,-118.0,Bengal
5900,4312,34,-90.0,madras
5902,4312,60,88.0,plassey
5903,4312,62,-102.0,sepoy mutiny
5904,4312,79,-51.0,lepanto
5905,4312,122,90.0,plassey
5906,4312,41,89.0,plassey
5907,4312,40,91.0,plassey
5909,4312,128,-118.0,sepoy
5910,102618,30,119.0,Thomas
5911,102618,113,120.0,thomas
5912,102618,19,118.0,thomas
5913,102618,27,122.0,dylan thomas
5914,102618,33,28.0,Dylan Thomas
5916,102622,115,62.0,ether
5917,102622,73,65.0,ether
5918,102622,78,62.0,ethers
5919,102622,35,-113.0,alcohol
5920,102622,281,112.0,ether
5921,102622,7,113.0,ethers
5923,102622,69,63.0,ether
5924,102622,83,113.0,ethers
5925,102622,84,113.0,ether
5926,102622,169,113.0,ether
5927,102622,188,-113.0,alcohol
5928,102623,44,99.0,el greco
5930,102623,30,107.0,El Greco
5931,102623,49,93.0,El Greco
5932,102623,22,17.0,el greco
5933,102623,56,62.0,el greco
5934,102623,129,108.0,el greco
5935,102623,0,60.0,greco
5937,102623,64,110.0,el greco
5938,102629,19,90.0,tammany hall
5939,102629,30,85.0,Tammany Hall
5940,102629,13,-30.0,japanese
5941,102629,129,94.0,tammney hall
5942,102629,114,80.0,tammany hall
5944,102629,62,51.0,tammany hall
5945,102629,76,106.0,tammany hall
5946,102629,130,114.0,tamanny hall
5947,4330,62,-99.0,umayyad
5948,4330,73,-137.0,persian
5949,4330,1,-80.0,mughals
5951,4330,243,-62.0,mughal
5952,102644,74,-41.0, Vaughan Williams
5953,102644,23,29.0,barber
5954,102644,104,93.0,barber
5955,102644,16,97.0,barber
5956,102644,125,-27.0,ravel
5958,102644,213,-36.0,glass
5959,102644,20,97.0,barber
5960,102644,116,97.0,samuel barber
5961,102644,92,97.0,barber
5962,102644,80,-17.0,mendelssohn
5963,102644,4,97.0,barber
5965,102644,346,-97.0,copland
5966,102644,342,-97.0,Glass
5967,102644,347,-64.0,sheridan
5968,102644,3,18.0,barber
5969,102649,23,52.0,ricardo
5970,102649,98,-119.0,peele
5972,102651,30,77.0,Things Fall Apart
5973,102651,20,52.0,things fall apart
5974,102651,64,77.0,things fall apart
5975,102651,3,58.0,things fall aparty
