id,question,user,position,answer,,AvgUserPos,AvgQuestPos,RoundPos,QuestAnswered,UserPercent,QuestPercent
9396,5965,142,110,flaubert,,34.0,87.0,110.0,83,0.6385542168674698,0.9534883720930233
9397,5965,158,110,flaubert,,12.0,87.0,110.0,8,0.5,0.9534883720930233
9398,5965,159,110,Flaubert,,74.0,87.0,110.0,9,0.8888888888888888,0.9534883720930233
9399,5965,384,110,flaubert,,31.0,87.0,110.0,4,0.5,0.9534883720930233
9400,5965,84,62,flaubert,,38.0,87.0,60.0,30,0.7333333333333333,0.9534883720930233
9402,5965,255,110,flaubert,,21.0,87.0,110.0,11,0.5454545454545454,0.9534883720930233
9403,5965,296,-110,balzac,,-13.0,87.0,-110.0,8,0.375,0.9534883720930233
9404,5965,208,110,Flaubert,,29.0,87.0,110.0,5,0.6,0.9534883720930233
9405,5965,109,70,Flaubert,,3.0,87.0,70.0,16,0.4375,0.9534883720930233
9406,5965,139,110,flaubert,,32.0,87.0,110.0,24,0.75,0.9534883720930233
9407,5965,140,110,Flaubert,,3.0,87.0,110.0,20,0.45,0.9534883720930233
9409,5965,287,110,Flaubert,,47.0,87.0,110.0,3,0.6666666666666666,0.9534883720930233
9410,5965,197,78,Flaubert,,73.0,87.0,80.0,14,0.9285714285714286,0.9534883720930233
9411,5965,162,64,flaubert,,33.0,87.0,60.0,7,0.8571428571428571,0.9534883720930233
9412,5965,128,110,Flaubert,,15.0,87.0,110.0,116,0.5862068965517241,0.9534883720930233
9413,5965,64,110,flaubert,,62.0,87.0,110.0,569,0.8295254833040422,0.9534883720930233
9414,5965,275,110,Flaubert,,72.0,87.0,110.0,13,0.8461538461538461,0.9534883720930233
9416,5967,22,60,unbearable lightness of being,,52.0,43.0,60.0,281,0.896797153024911,0.8571428571428571
9417,5967,24,46,unbearable lightness of being,,50.0,43.0,50.0,404,0.7970297029702971,0.8571428571428571
9418,5967,33,63,The Unbearable Lightness of Being,,52.0,43.0,60.0,592,0.847972972972973,0.8571428571428571
9419,5967,28,68,unbearable lightness of being,,47.0,43.0,70.0,720,0.7777777777777778,0.8571428571428571
9420,5967,0,63,unbearable lightness of being,,56.0,43.0,60.0,312,0.8301282051282052,0.8571428571428571
9421,5967,64,117,unbearable lightness of being,,62.0,43.0,120.0,569,0.8295254833040422,0.8571428571428571
9423,5967,35,-117,eternal sunshine of the spotless mind,,5.0,43.0,-120.0,144,0.5277777777777778,0.8571428571428571
9424,5970,47,127,defoe,,59.0,127.0,130.0,428,0.7897196261682243,1.0
9425,5972,52,64,undset,,29.0,18.0,60.0,370,0.9162162162162162,0.6666666666666666
9426,5972,20,-110, ,,56.0,18.0,-110.0,707,0.7906647807637907,0.6666666666666666
9427,5972,28,99,undset,,47.0,18.0,100.0,720,0.7777777777777778,0.6666666666666666
9428,5974,52,8,misanthrope,,29.0,31.0,10.0,370,0.9162162162162162,0.7142857142857143
9430,5974,32,10,misanthrope,,22.0,31.0,10.0,35,0.8857142857142857,0.7142857142857143
9431,5974,0,68,misanthrope,,56.0,31.0,70.0,312,0.8301282051282052,0.7142857142857143
9432,5974,57,107,Misanthrope,,34.0,31.0,110.0,82,0.6829268292682927,0.7142857142857143
9433,5974,58,-107,the miser,,-14.0,31.0,-110.0,123,0.44715447154471544,0.7142857142857143
9434,5974,183,107,misanthrope,,62.0,31.0,110.0,63,0.8095238095238095,0.7142857142857143
9435,5974,37,107,misanthrope,,55.0,31.0,110.0,98,0.7551020408163265,0.7142857142857143
9437,5974,29,-107,Tartuffe,,-2.0,31.0,-110.0,194,0.4845360824742268,0.7142857142857143
9438,5974,45,-60,Tartuffe,,56.0,31.0,-60.0,160,0.85,0.7142857142857143
9439,5974,281,107,the misanthrope,,-4.0,31.0,110.0,17,0.47058823529411764,0.7142857142857143
9440,5974,106,-107,the misanthropist,,12.0,31.0,-110.0,32,0.59375,0.7142857142857143
9441,5974,80,107,the misanthrope,,33.0,31.0,110.0,134,0.7388059701492538,0.7142857142857143
9442,5974,122,107,misanthrope,,48.0,31.0,110.0,238,0.7521008403361344,0.7142857142857143
9444,5974,137,107,le misanthrope,,61.0,31.0,110.0,31,0.8064516129032258,0.7142857142857143
9445,5974,47,56,the misanthrope,,59.0,31.0,60.0,428,0.7897196261682243,0.7142857142857143
9446,5974,348,-68,the miser,,44.0,31.0,-70.0,33,0.7878787878787878,0.7142857142857143
9447,5974,15,107,the misanthrope,,46.0,31.0,110.0,76,0.75,0.7142857142857143
9448,5974,27,107,the misanthrope,,35.0,31.0,110.0,370,0.6648648648648648,0.7142857142857143
9449,5974,93,54,the misanthrope,,26.0,31.0,50.0,141,0.7021276595744681,0.7142857142857143
9451,5974,191,-107,The Wrathful Bitch,,-23.0,31.0,-110.0,31,0.3870967741935484,0.7142857142857143
9452,5974,146,55,the misanthrope,,40.0,31.0,60.0,10,0.9,0.7142857142857143
9453,5975,30,110,Adam Bede,,43.0,-32.0,110.0,940,0.7680851063829788,0.3684210526315789
9454,5975,21,-110,Middlemarch,,40.0,-32.0,-110.0,190,0.7368421052631579,0.3684210526315789
9455,5975,24,-110,mill on the floss,,50.0,-32.0,-110.0,404,0.7970297029702971,0.3684210526315789
9456,5975,52,7,adam bede,,29.0,-32.0,10.0,370,0.9162162162162162,0.3684210526315789
9458,5975,53,-110,Silas Marner,,-19.0,-32.0,-110.0,175,0.42857142857142855,0.3684210526315789
9459,5975,19,-110,the mill on the floss,,36.0,-32.0,-110.0,470,0.6829787234042554,0.3684210526315789
9460,5975,129,-110,mill on the floss,,0.0,-32.0,-110.0,176,0.5113636363636364,0.3684210526315789
9461,5975,45,-79,Scarlet Letter,,56.0,-32.0,-80.0,160,0.85,0.3684210526315789
9462,5975,2,-110,silas marner,,37.0,-32.0,-110.0,54,0.6666666666666666,0.3684210526315789
9463,5975,73,84,Adam Bede,,44.0,-32.0,80.0,646,0.7275541795665634,0.3684210526315789
9465,5975,5,-110,Middlemarch,,39.0,-32.0,-110.0,138,0.7246376811594203,0.3684210526315789
9466,5975,27,110,adam bede,,35.0,-32.0,110.0,370,0.6648648648648648,0.3684210526315789
9467,5975,88,-110,silas marner,,60.0,-32.0,-110.0,240,0.7791666666666667,0.3684210526315789
9468,5975,47,110,adam bede,,59.0,-32.0,110.0,428,0.7897196261682243,0.3684210526315789
9469,5975,39,-95,Beloved,,25.0,-32.0,-100.0,85,0.6235294117647059,0.3684210526315789
9470,5975,42,110,adam beade,,51.0,-32.0,110.0,661,0.800302571860817,0.3684210526315789
9472,5975,41,108,adam bede,,61.0,-32.0,110.0,91,0.8461538461538461,0.3684210526315789
9473,5975,3,-83,tess of the d'urbervilles,,50.0,-32.0,-80.0,802,0.7830423940149626,0.3684210526315789
9474,5975,101,-110,daniel deronda,,21.0,-32.0,-110.0,86,0.5930232558139535,0.3684210526315789
9475,5976,24,103,tasso,,50.0,95.0,100.0,404,0.7970297029702971,1.0
9476,5976,9,103,tasso,,40.0,95.0,100.0,1128,0.7668439716312057,1.0
9477,5976,33,80,Tasso,,52.0,95.0,80.0,592,0.847972972972973,1.0
9479,5977,30,-104,Tin Drum,,43.0,-104.0,-100.0,940,0.7680851063829788,0.0
9480,5978,23,91,major barbara,,28.0,41.0,90.0,533,0.7129455909943715,0.6666666666666666
9481,5978,22,90,major barbara,,52.0,41.0,90.0,281,0.896797153024911,0.6666666666666666
9482,5978,89,117,major barbara,,27.0,41.0,120.0,188,0.6542553191489362,0.6666666666666666
9483,5978,70,113,major barbara,,76.0,41.0,110.0,128,0.875,0.6666666666666666
9484,5978,35,114,major barbara,,5.0,41.0,110.0,144,0.5277777777777778,0.6666666666666666
9486,5978,183,93,major barbara,,62.0,41.0,90.0,63,0.8095238095238095,0.6666666666666666
9487,5978,63,-80,tom jones,,45.0,41.0,-80.0,89,0.6853932584269663,0.6666666666666666
9488,5978,62,-95,tom jones,,31.0,41.0,-100.0,518,0.6621621621621622,0.6666666666666666
9489,5978,132,117,Major Barbara,,45.0,41.0,120.0,126,0.7222222222222222,0.6666666666666666
9490,5978,29,117,Major Barbara,,-2.0,41.0,120.0,194,0.4845360824742268,0.6666666666666666
9491,5978,29,-53,Ohio,,-2.0,41.0,-50.0,194,0.4845360824742268,0.6666666666666666
9493,5978,45,-92,All My Sons,,56.0,41.0,-90.0,160,0.85,0.6666666666666666
9494,5978,148,-117,Pygmalion,,16.0,41.0,-120.0,58,0.5344827586206896,0.6666666666666666
9495,5978,91,92,major barbara,,54.0,41.0,90.0,91,0.8681318681318682,0.6666666666666666
9496,5978,46,-77,tom joes,,21.0,41.0,-80.0,245,0.6571428571428571,0.6666666666666666
9497,5978,57,110,Major Barbara,,34.0,41.0,110.0,82,0.6829268292682927,0.6666666666666666
9498,5978,92,111,major barbara,,56.0,41.0,110.0,80,0.775,0.6666666666666666
9500,5978,230,-78,Tom Jones,,32.0,41.0,-80.0,24,0.6666666666666666,0.6666666666666666
9501,5978,123,117,Major Barbara,,-7.0,41.0,120.0,88,0.48863636363636365,0.6666666666666666
9502,5978,88,117,major barbara,,60.0,41.0,120.0,240,0.7791666666666667,0.6666666666666666
9503,5978,98,117,major barbera,,50.0,41.0,120.0,376,0.7340425531914894,0.6666666666666666
9504,5978,143,103,Major Barbara,,29.0,41.0,100.0,53,0.5849056603773585,0.6666666666666666
9505,5978,130,-117,pygmalion,,38.0,41.0,-120.0,111,0.6936936936936937,0.6666666666666666
9507,5978,42,90,major barbara,,51.0,41.0,90.0,661,0.800302571860817,0.6666666666666666
9508,5978,27,98,major barbara,,35.0,41.0,100.0,370,0.6648648648648648,0.6666666666666666
9509,5978,48,-117,pygmalion,,14.0,41.0,-120.0,88,0.5568181818181818,0.6666666666666666
9510,5978,201,93,Major Barbara,,63.0,41.0,90.0,46,0.8043478260869565,0.6666666666666666
9511,5978,66,117,Major Barbara,,19.0,41.0,120.0,95,0.6,0.6666666666666666
9512,5978,279,-64,elmer gantry,,32.0,41.0,-60.0,33,0.7878787878787878,0.6666666666666666
9514,5978,128,112,Major Barbara,,15.0,41.0,110.0,116,0.5862068965517241,0.6666666666666666
9515,104284,64,139,dylan thomas,,62.0,139.0,140.0,569,0.8295254833040422,1.0
9516,5982,52,18,great expectations,,29.0,19.0,20.0,370,0.9162162162162162,1.0
9517,5982,17,20,great expectations,,25.0,19.0,20.0,83,0.6626506024096386,1.0
9518,5990,20,-111,a handful of earth,,56.0,-16.0,-110.0,707,0.7906647807637907,0.5
9519,5990,24,79,handful of dust,,50.0,-16.0,80.0,404,0.7970297029702971,0.5
9521,104300,119,102,surface tension,,59.0,133.0,100.0,183,0.825136612021858,1.0
9522,104300,64,143,surface tension,,62.0,133.0,140.0,569,0.8295254833040422,1.0
9523,104300,47,143,surface tension,,59.0,133.0,140.0,428,0.7897196261682243,1.0
9524,104300,72,143,surface tension,,19.0,133.0,140.0,185,0.6270270270270271,1.0
9525,5997,30,-99,Astrophel and Stella,,43.0,0.0,-100.0,940,0.7680851063829788,0.5
9526,5997,3,99,arcadia,,50.0,0.0,100.0,802,0.7830423940149626,0.5
9528,104304,0,113,elmer gantry,,56.0,-30.0,110.0,312,0.8301282051282052,0.4
9529,104304,98,-128,arrowsmith,,50.0,-30.0,-130.0,376,0.7340425531914894,0.4
9530,104304,1,133,elmer gantry,,31.0,-30.0,130.0,498,0.6465863453815262,0.4
9531,104304,47,-133,babbit,,59.0,-30.0,-130.0,428,0.7897196261682243,0.4
9532,104304,27,-133,arrowsmith,,35.0,-30.0,-130.0,370,0.6648648648648648,0.4
9533,6002,20,-107,john bull's other island,,56.0,0.0,-110.0,707,0.7906647807637907,0.5
9535,6002,20,107,heartbreak hotel,,56.0,0.0,110.0,707,0.7906647807637907,0.5
9536,6012,20,69,equus,,56.0,74.0,70.0,707,0.7906647807637907,1.0
9537,6012,29,76,Equus,,-2.0,74.0,80.0,194,0.4845360824742268,1.0
9538,6012,43,76,equus,,34.0,74.0,80.0,572,0.701048951048951,1.0
9539,6021,9,95,mayor of casterbridge,,40.0,62.0,100.0,1128,0.7668439716312057,0.8571428571428571
9540,6021,19,117,the mayor of casterbridge,,36.0,62.0,120.0,470,0.6829787234042554,0.8571428571428571
9542,6021,28,26,mayor of casterbridge,,47.0,62.0,30.0,720,0.7777777777777778,0.8571428571428571
9543,6021,45,96,Mayor of Casterbridge,,56.0,62.0,100.0,160,0.85,0.8571428571428571
9544,6021,29,-117,Tess of the D'Ubervilles,,-2.0,62.0,-120.0,194,0.4845360824742268,0.8571428571428571
9545,6021,119,117,mayor of casterbridge,,59.0,62.0,120.0,183,0.825136612021858,0.8571428571428571
9546,6021,0,99,mayor of casterbridge,,56.0,62.0,100.0,312,0.8301282051282052,0.8571428571428571
9547,6022,45,121,The Woman in White,,56.0,61.0,120.0,160,0.85,0.75
9549,6022,46,121,woman in white,,21.0,61.0,120.0,245,0.6571428571428571,0.75
9550,6022,42,121,woman in white,,51.0,61.0,120.0,661,0.800302571860817,0.75
9551,6022,115,-121,moonstone,,64.0,61.0,-120.0,249,0.8152610441767069,0.75
9552,6033,28,100,to the lighthouse,,47.0,66.0,100.0,720,0.7777777777777778,1.0
9553,6033,45,31,To The Lighthouse,,56.0,66.0,30.0,160,0.85,1.0
9554,104346,20,141,austen,,56.0,141.0,140.0,707,0.7906647807637907,1.0
9556,6050,23,90,housman,,28.0,57.0,90.0,533,0.7129455909943715,0.8181818181818182
9557,6050,20,91,houseman,,56.0,57.0,90.0,707,0.7906647807637907,0.8181818181818182
9558,6050,24,94,housman,,50.0,57.0,90.0,404,0.7970297029702971,0.8181818181818182
9559,6050,12,90,Housman,,31.0,57.0,90.0,153,0.6862745098039216,0.8181818181818182
9560,6050,62,112,housman,,31.0,57.0,110.0,518,0.6621621621621622,0.8181818181818182
9561,6050,45,73,housman,,56.0,57.0,70.0,160,0.85,0.8181818181818182
9563,6050,114,106,housman,,51.0,57.0,110.0,142,0.7746478873239436,0.8181818181818182
9564,6050,88,137,housman,,60.0,57.0,140.0,240,0.7791666666666667,0.8181818181818182
9565,6050,129,-131,althol,,0.0,57.0,-130.0,176,0.5113636363636364,0.8181818181818182
9566,6050,123,107,housman,,-7.0,57.0,110.0,88,0.48863636363636365,0.8181818181818182
9567,6050,72,-137,albee,,19.0,57.0,-140.0,185,0.6270270270270271,0.8181818181818182
9568,6052,30,97,Orwell,,43.0,60.0,100.0,940,0.7680851063829788,1.0
9570,6052,28,60,orwell,,47.0,60.0,60.0,720,0.7777777777777778,1.0
9571,6052,33,24,Orwell,,52.0,60.0,20.0,592,0.847972972972973,1.0
9572,6052,60,58,orwell,,54.0,60.0,60.0,201,0.8059701492537313,1.0
9573,6053,52,57,jonson,,29.0,95.0,60.0,370,0.9162162162162162,1.0
9574,6053,9,121,jonson,,40.0,95.0,120.0,1128,0.7668439716312057,1.0
9575,6053,45,119,Ben Jonson,,56.0,95.0,120.0,160,0.85,1.0
9577,6053,64,58,jonson,,62.0,95.0,60.0,569,0.8295254833040422,1.0
9578,6053,42,122,jonson,,51.0,95.0,120.0,661,0.800302571860817,1.0
9579,6056,21,125,Conrad,,40.0,95.0,130.0,190,0.7368421052631579,0.9047619047619048
9580,6056,125,127,conrad,,7.0,95.0,130.0,42,0.4523809523809524,0.9047619047619048
9581,6056,349,98,conrad,,82.0,95.0,100.0,8,1.0,0.9047619047619048
9582,6056,33,49,Conrad,,52.0,95.0,50.0,592,0.847972972972973,0.9047619047619048
9584,6056,77,115,conrad,,54.0,95.0,120.0,18,0.8333333333333334,0.9047619047619048
9585,6056,41,50,joseph conrad,,61.0,95.0,50.0,91,0.8461538461538461,0.9047619047619048
9586,6056,9,57,conrad,,40.0,95.0,60.0,1128,0.7668439716312057,0.9047619047619048
9587,6056,92,134,conrad,,56.0,95.0,130.0,80,0.775,0.9047619047619048
9588,6056,63,-37,nehru,,45.0,95.0,-40.0,89,0.6853932584269663,0.9047619047619048
9589,6056,30,125,Conrad,,43.0,95.0,130.0,940,0.7680851063829788,0.9047619047619048
9591,6056,361,134,conrad,,80.0,95.0,130.0,14,0.7857142857142857,0.9047619047619048
9592,6056,79,124,conrad,,-7.0,95.0,120.0,53,0.4339622641509434,0.9047619047619048
9593,6056,145,134,Conrad,,30.0,95.0,130.0,100,0.74,0.9047619047619048
9594,6056,100,111,conrad,,38.0,95.0,110.0,60,0.6833333333333333,0.9047619047619048
9595,6056,64,126,Conrad,,62.0,95.0,130.0,569,0.8295254833040422,0.9047619047619048
9596,6056,47,127,conrad,,59.0,95.0,130.0,428,0.7897196261682243,0.9047619047619048
9598,6056,142,118,conrad,,34.0,95.0,120.0,83,0.6385542168674698,0.9047619047619048
9599,6056,27,-103,pasternak,,35.0,95.0,-100.0,370,0.6648648648648648,0.9047619047619048
9600,6056,220,130,conrad,,-4.0,95.0,130.0,17,0.47058823529411764,0.9047619047619048
9601,6056,40,133,conrad,,49.0,95.0,130.0,149,0.87248322147651,0.9047619047619048
9602,6056,196,125,COnrad,,33.0,95.0,130.0,11,0.8181818181818182,0.9047619047619048
9603,6058,44,112,pinter,,71.0,69.0,110.0,127,0.84251968503937,0.6666666666666666
9605,6058,62,120,pinter,,31.0,69.0,120.0,518,0.6621621621621622,0.6666666666666666
9606,6058,45,-26,miller,,56.0,69.0,-30.0,160,0.85,0.6666666666666666
9607,6064,54,91,brecht,,54.0,21.0,90.0,227,0.7797356828193832,0.6
9608,6064,23,-66,burgess,,28.0,21.0,-70.0,533,0.7129455909943715,0.6
9609,6064,28,82,brecht,,47.0,21.0,80.0,720,0.7777777777777778,0.6
9610,6064,45,87,brecht,,56.0,21.0,90.0,160,0.85,0.6
9612,6064,122,-87,ionesco,,48.0,21.0,-90.0,238,0.7521008403361344,0.6
9613,6065,23,-35,hedda gabler,,28.0,3.0,-40.0,533,0.7129455909943715,0.6
9614,6065,62,53,the cherry orchard,,31.0,3.0,50.0,518,0.6621621621621622,0.6
9615,6065,45,65,Cherry Orchard,,56.0,3.0,70.0,160,0.85,0.6
9616,6065,43,62,the cherry orchard,,34.0,3.0,60.0,572,0.701048951048951,0.6
9617,6065,50,-128,Uncle vanya,,-21.0,3.0,-130.0,289,0.3771626297577855,0.6
9619,6066,98,152,kubla khan,,50.0,128.0,150.0,376,0.7340425531914894,1.0
9620,6066,1,152,kubla khan,,31.0,128.0,150.0,498,0.6465863453815262,1.0
9621,6066,27,151,kubla khan,,35.0,128.0,150.0,370,0.6648648648648648,1.0
9622,6066,93,57,kubla khan,,26.0,128.0,60.0,141,0.7021276595744681,1.0
9623,104371,28,128,botticelli,,47.0,128.0,130.0,720,0.7777777777777778,1.0
9624,6071,54,50,candide,,54.0,58.0,50.0,227,0.7797356828193832,0.8888888888888888
9626,6071,30,120,Candide,,43.0,58.0,120.0,940,0.7680851063829788,0.8888888888888888
9627,6071,24,56,candide,,50.0,58.0,60.0,404,0.7970297029702971,0.8888888888888888
9628,6071,28,69,candide,,47.0,58.0,70.0,720,0.7777777777777778,0.8888888888888888
9629,6071,60,104,candide,,54.0,58.0,100.0,201,0.8059701492537313,0.8888888888888888
9630,6071,46,51,candide,,21.0,58.0,50.0,245,0.6571428571428571,0.8888888888888888
9631,6071,98,103,candide,,50.0,58.0,100.0,376,0.7340425531914894,0.8888888888888888
9633,6071,111,-132,Faust,,17.0,58.0,-130.0,113,0.5663716814159292,0.8888888888888888
9634,6071,89,105,candide,,27.0,58.0,110.0,188,0.6542553191489362,0.8888888888888888
9635,6072,45,98,Donne,,56.0,102.0,100.0,160,0.85,1.0
9636,6072,60,106,donne,,54.0,102.0,110.0,201,0.8059701492537313,1.0
9637,6072,27,101,donne,,35.0,102.0,100.0,370,0.6648648648648648,1.0
9638,6074,9,-35,beckett,,40.0,56.0,-40.0,1128,0.7668439716312057,0.75
9640,6074,64,117,ionesco,,62.0,56.0,120.0,569,0.8295254833040422,0.75
9641,6074,3,31,ionesco,,50.0,56.0,30.0,802,0.7830423940149626,0.75
9642,6074,64,110,ionesco,,62.0,56.0,110.0,569,0.8295254833040422,0.75
9643,6075,54,88,jane eyre,,54.0,47.0,90.0,227,0.7797356828193832,1.0
9644,6075,23,28,jane eyre,,28.0,47.0,30.0,533,0.7129455909943715,1.0
9645,6075,45,26,Jane Eyre,,56.0,47.0,30.0,160,0.85,1.0
9647,6077,19,113,madame bovary,,36.0,77.0,110.0,470,0.6829787234042554,0.9
9648,6077,22,111,madame bovary,,52.0,77.0,110.0,281,0.896797153024911,0.9
9649,6077,52,6,madame bovary,,29.0,77.0,10.0,370,0.9162162162162162,0.9
9650,6077,9,-47,miss julie,,40.0,77.0,-50.0,1128,0.7668439716312057,0.9
9651,6077,29,115,Madame Bovary,,-2.0,77.0,120.0,194,0.4845360824742268,0.9
9652,6077,114,118,madame bovary,,51.0,77.0,120.0,142,0.7746478873239436,0.9
9654,6077,46,40,madame bovary,,21.0,77.0,40.0,245,0.6571428571428571,0.9
9655,6077,42,41,madame bovary,,51.0,77.0,40.0,661,0.800302571860817,0.9
9656,6077,122,136,madame bovary,,48.0,77.0,140.0,238,0.7521008403361344,0.9
9657,6077,49,136,Madame Bovary,,14.0,77.0,140.0,123,0.5528455284552846,0.9
9658,6078,45,76,Tartuffe,,56.0,76.0,80.0,160,0.85,1.0
9659,6079,73,-66,Rupert Brooke,,44.0,33.0,-70.0,646,0.7275541795665634,0.5
9661,6079,27,131,browning,,35.0,33.0,130.0,370,0.6648648648648648,0.5
9662,6080,30,132,Turgenev,,43.0,124.0,130.0,940,0.7680851063829788,1.0
9663,6080,62,115,turgenev,,31.0,124.0,120.0,518,0.6621621621621622,1.0
9664,6081,19,136,pope,,36.0,-4.0,140.0,470,0.6829787234042554,0.5
9665,6081,45,-136,Pop,,56.0,-4.0,-140.0,160,0.85,0.5
9666,6081,24,-136, ,,50.0,-4.0,-140.0,404,0.7970297029702971,0.5
9668,6081,64,121,pope,,62.0,-4.0,120.0,569,0.8295254833040422,0.5
9669,6082,19,138,major barbara,,36.0,42.0,140.0,470,0.6829787234042554,0.6666666666666666
9670,6082,54,148,major barbara,,54.0,42.0,150.0,227,0.7797356828193832,0.6666666666666666
9671,6082,112,77,major barbara,,59.0,42.0,80.0,147,0.8639455782312925,0.6666666666666666
9672,6082,180,79,Major Barbara,,46.0,42.0,80.0,44,0.7954545454545454,0.6666666666666666
9673,6082,72,-148,Man and Superman,,19.0,42.0,-150.0,185,0.6270270270270271,0.6666666666666666
9675,6082,134,119,Major Barbara,,75.0,42.0,120.0,43,0.9302325581395349,0.6666666666666666
9676,6082,16,-90,arms and the man,,38.0,42.0,-90.0,99,0.7373737373737373,0.6666666666666666
9677,6082,135,-67,Importence of Being Earnest,,-11.0,42.0,-70.0,60,0.45,0.6666666666666666
9678,6082,1,148,major barbara,,31.0,42.0,150.0,498,0.6465863453815262,0.6666666666666666
9679,6082,100,148,major barbara,,38.0,42.0,150.0,60,0.6833333333333333,0.6666666666666666
9680,6082,57,141,Major Barbara,,34.0,42.0,140.0,82,0.6829268292682927,0.6666666666666666
9682,6082,250,148,major barbara,,46.0,42.0,150.0,26,0.7307692307692307,0.6666666666666666
9683,6082,31,-148,pygmalion,,34.0,42.0,-150.0,356,0.6657303370786517,0.6666666666666666
9684,6082,48,-148,pygmalion,,14.0,42.0,-150.0,88,0.5568181818181818,0.6666666666666666
9685,6082,141,88,major barbara,,54.0,42.0,90.0,21,0.8571428571428571,0.6666666666666666
9686,6083,45,-100,flaubert,,56.0,-30.0,-100.0,160,0.85,0.3333333333333333
9687,6083,46,-124,capote,,21.0,-30.0,-120.0,245,0.6571428571428571,0.3333333333333333
9689,6083,1,134,kafka,,31.0,-30.0,130.0,498,0.6465863453815262,0.3333333333333333
9690,6094,170,117, three sisters,,95.0,103.0,120.0,27,0.9629629629629629,1.0
9691,6094,19,117,three sisters,,36.0,103.0,120.0,470,0.6829787234042554,1.0
9692,6094,21,117,The Three Sisters,,40.0,103.0,120.0,190,0.7368421052631579,1.0
9693,6094,14,117,Three Sisters,,39.0,103.0,120.0,580,0.7310344827586207,1.0
9694,6094,33,22,The Three Sisters,,52.0,103.0,20.0,592,0.847972972972973,1.0
9696,6094,72,117,Three Sisters,,19.0,103.0,120.0,185,0.6270270270270271,1.0
